"","sample","SAMPLE","SEX","MALE.STAGE","FEMALE.STAGE","CONFIRM.","POPULATION","TREATMENT","TANK","WEEK","filename","scalebar","imagesize","image_size","bgr_pixel_m","bgr_pixel_f","hsv_pixel_m","hsv_pixel_f","lab_pixel_m","lab_pixel_f","ycrcb_pixel_m","ycrcb_pixel_f","bgr_perc_f_total","bgr_perc_m_total","bgr_perc_f_gonad","bgr_perc_m_gonad","bgr_perc_gonad_total","hsv_perc_f_total","hsv_perc_m_total","hsv_perc_f_gonad","hsv_perc_m_gonad","hsv_perc_gonad_total","lab_perc_f_total","lab_perc_m_total","lab_perc_f_gonad","lab_perc_m_gonad","lab_perc_gonad_total","ycrcb_perc_f_total","ycrcb_perc_m_total","ycrcb_perc_f_gonad","ycrcb_perc_m_gonad","ycrcb_perc_gonad_total","magnification"
"109","081",81,"H","1",1,"","MERIM","18",11,3,"20180924-angasi081-10x-tiled.tif","yes","3662 x 4873",17844926,873221.5,2504631,1272885,2223352,1106896,3751996.5,740676.5,2724685.5,14.0355359276917,4.8933881821645,74.1486195741229,25.8513804258771,18.9289241098562,12.4592951520225,7.13303602379747,63.592714109484,36.407285890516,19.59233117582,21.0255649140826,6.20286125030723,77.2191708295666,22.7808291704334,27.2284261643898,15.2686847790795,4.15062802726108,78.6262878163955,21.3737121836045,19.4193128063406,"10x"
"110","081",81,"H","1",1,"","MERIM","18",11,3,"20180924-angasi081-10x.tif","yes","480 x 640",307200,11066.5,5123,11923.5,0,19472.5,0,6695,0,1.66764322916667,3.60237630208333,31.6439667685846,68.3560332314154,5.27001953125,0,3.88134765625,0,100,3.88134765625,0,6.33870442708333,0,100,6.33870442708333,0,2.17936197916667,0,100,2.17936197916667,"10x"
"111","082",82,"F",NA,3,"","MERIM","18",11,3,"20180924-angasi082-10x-tiled.tif","yes","3658 x 4872",17821776,6551,6106581,47297.5,6665894,39441.5,8328485,10493.5,6874453,34.264716378435,0.0367584016318015,99.8928372559271,0.107162744072924,34.3014747800668,37.4030848552916,0.265391619780206,99.2954543304775,0.704545669522462,37.6684764750718,46.7320709226735,0.221310715609937,99.5286586228978,0.471341377102201,46.9533816382834,38.5733329831999,0.0588802148562523,99.847587777189,0.152412222811027,38.6322131980561,"10x"
"112","082",82,"F",NA,3,"","MERIM","18",11,3,"20180924-angasi082-10x.tif","yes","480 x 640",307200,81.5,0,46.5,0,516.5,0,10.5,0,0,0.0265299479166667,0,100,0.0265299479166667,0,0.01513671875,0,100,0.01513671875,0,0.168131510416667,0,100,0.168131510416667,0,0.00341796875,0,100,0.00341796875,"10x"
"113","083",83,"H","1",2,"","PS","21",7,3,"20180924-angasi083-10x-tiled.tif","yes","3662 x 4869",17830278,212109.5,4466609,332243,4604694,307158.5,6812349,184257,5260141,25.0506974708975,1.1896028766349,95.4665043430161,4.53349565698385,26.2403003475324,25.8251385648614,1.86336410458659,93.2702604874237,6.72973951257632,27.688502669448,38.206633682324,1.72267925379515,95.6856776961047,4.31432230389532,39.9293129361191,29.5011721073558,1.03339387080785,96.6156588846003,3.38434111539972,30.5345659781637,"10x"
"114","083",83,"H","1",2,"","PS","21",7,3,"20180924-angasi083-10x-tiled2.tif","yes","3666 x 4884",17904744,615730,3248109.5,907776,3001541.5,792425,4485017,478283,3348610.5,18.1410552421191,3.43892099211248,84.064296666567,15.935703333433,21.5799762342316,16.7639453543709,5.0700306019455,76.7791692539682,23.2208307460318,21.8339759563164,25.0493221237902,4.42578235131427,84.9846762882472,15.0153237117528,29.4751044751045,18.7023645800242,2.67126410743432,87.5020561716703,12.4979438283297,21.3736286874585,"10x"
"115","084",84,"M","1",NA,"","PS","21",7,3,"20180924-angasi084-10x-tiled.tif","yes","5386 x 2573",13858178,642713,550535,992663.5,233009,824291,1282068,499188.5,502283,3.97263622966886,4.63778860395645,46.1375170961946,53.8624829038054,8.61042483362531,1.68138264640561,7.1630159462521,19.0107063673208,80.9892936326792,8.84439859265771,9.25134602831628,5.94804742730249,60.8665474403936,39.1334525596064,15.1993934556188,3.62445193011664,3.60212215487491,50.1544976566982,49.8455023433018,7.22657408499155,"10x"
"116","085",85,"HPF","1",2,"","PS","21",7,3,"20180924-angasi085-10x-tiled.tif","yes","3660 x 4875",17842500,365456.5,5505998.5,512878.5,5672676.5,461994.5,6444337,323619,6092901,30.8588958946336,2.04823595348186,93.7757080655476,6.22429193445236,32.9071318481155,31.7930587081407,2.87447667087011,91.7084481505701,8.29155184942984,34.6675353790108,36.1179038811826,2.58929241978422,93.3105658192052,6.68943418079483,38.7071963009668,34.1482471626734,1.81375367801597,94.9564717323409,5.0435282676591,35.9620008406894,"10x"
"117","085",85,"HPF","1",2,"","PS","21",7,3,"20180924-angasi085-10x.tif","yes","480 x 640",307200,6879,23597.5,6229.5,0,12366,0,1370,0,7.68147786458333,2.2392578125,77.4285104916903,22.5714895083097,9.92073567708333,0,2.02783203125,0,100,2.02783203125,0,4.025390625,0,100,4.025390625,0,0.445963541666667,0,100,0.445963541666667,"10x"
"118","086",86,"H","3",2,"X","PS","21",7,3,"20180924-angasi086-10x-tiled.tif","yes","3660 x 4881",17864460,385517,10039848,586767,10108887,585600,12873518.5,350380.5,10966427,56.200120238731,2.15801093343991,96.3021246738124,3.69787532618762,58.3581311721709,56.5865802828633,3.28454932306938,94.5139680098103,5.48603199018966,59.8711296059327,72.0621754030069,3.2780167998361,95.6490464067167,4.35095359328325,75.340192202843,61.3868373295359,1.96132712659661,96.9038927276973,3.09610727230272,63.3481644561325,"10x"
"119","086",86,"H","3",2,"X","PS","21",7,3,"20180924-angasi086-10x.tif","yes","1920 x 2560",4915200,73075,40675,30207.5,0,113692.5,0,25146.5,0,0.827534993489583,1.48671468098958,35.7582417582418,64.2417582417582,2.31424967447917,0,0.614573160807292,0,100,0.614573160807292,0,2.31307983398438,0,100,2.31307983398438,0,0.511606852213542,0,100,0.511606852213542,"10x"
"120","088",88,"HPM","2",1,"","PS","21",7,3,"20180924-angasi088-10x-tiled.tif","yes","3666 x 4878",17882748,2112009,3468543.5,2696566.5,3252232.5,2356990,4655769,2083598,3559149,19.3960318626645,11.8103157299985,62.15412362844,37.84587637156,31.2063475926631,18.1864247038542,15.0791505869232,54.670404900216,45.329595099784,33.2655752907775,26.0349751615356,13.1802450048505,66.3899757570451,33.6100242429549,39.2152201663861,19.9026961628045,11.6514419372235,63.0747577376763,36.9252422623237,31.554138100028,"10x"
"121","089",89,"F",NA,2,"","PS","24",3,3,"20180924-angasi089-10x-tiled.tif","yes","3663 x 4872",17846136,92250,4688663.5,206830,4796241,157600,5534634.5,67502.5,5100579.5,26.2727096778821,0.516918620366896,98.0704524355021,1.92954756449787,26.789628298249,26.8755152375842,1.15896236585892,95.8659391401801,4.1340608598199,28.0344776034431,31.0130691596209,0.883104331380193,97.23131575131,2.76868424869004,31.8961734910011,28.5808619860344,0.378247145488525,98.6938577986959,1.30614220130408,28.9591091315229,"10x"
"122","089",89,"F",NA,2,"","PS","24",3,3,"20180924-angasi089-10x.tif","yes","480 x 640",307200,2269,23921.5,768,0,5787.5,0,517.5,0,7.78694661458333,0.738606770833333,91.3365533304061,8.66344666959394,8.52555338541667,0,0.25,0,100,0.25,0,1.88395182291667,0,100,1.88395182291667,0,0.16845703125,0,100,0.16845703125,"10x"
"123","091",91,"F",NA,1,"X","PS","24",3,3,"20180924-angasi091-10x-tiled.tif","yes","3658 x 4864",17792512,44837.5,3158808,174349.5,3405006,82823,4833384,21388,3605828,17.7535808322063,0.252002078177606,98.6004225498733,1.39957745012674,18.0055829103839,19.1372977576185,0.979903793236166,95.1290253231343,4.87097467686571,20.1172015508547,27.1652704238727,0.46549357392593,98.3153069022521,1.68469309774792,27.6307639977986,20.2659860507611,0.120207871715922,99.4103466680782,0.589653331921782,20.3861939224771,"10x"
"124","092",92,"HPM","2",1,"","PS","24",3,3,"20180924-angasi092-10x-tiled.tif","yes","3662 x 4867",17822954,2626833,1086507.5,3060194.5,953260.5,2864838.5,1478315,2484677.5,1145231.5,6.09611347254782,14.7384827453406,29.259570998135,70.740429001865,20.8345962178885,5.3484989076446,17.169962397928,23.7516179949694,76.2483820050306,22.5184613055726,8.2944443440745,16.0738702462005,34.03782528064,65.96217471936,24.368314590275,6.425598697051,13.9408848836169,31.5498680545435,68.4501319454565,20.3664835806679,"10x"
"125","093",93,"HPF","5",3,"X","PS","24",3,3,"20180924-angasi093-10x-tiled.tif","yes","3662 x 4884",17885208,787564.5,5251392.5,1009776,5277690,917903,6243891,757510,5581450,29.3616518186425,4.40344054147986,86.9586006325264,13.0413993674736,33.7650923601224,29.5086867315158,5.64587227612897,83.9398574878974,16.0601425121026,35.1545590076447,34.9109219193872,5.13219080258949,87.1833370242149,12.8166629757851,40.0431127219767,31.2070734654022,4.23539944293631,88.0499324810379,11.9500675189621,35.4424729083386,"10x"
"126","094",94,"H","2",2,"X","PS","24",3,3,"20180924-angasi094-10x-tiled.tif","yes","3658 x 4869",17810802,640496.5,5747233,878803.5,5697187,779562.5,7550626.5,616013.5,6264916.5,32.2682437320902,3.59611262872946,89.9730177992039,10.0269822007961,35.8643563608197,31.9872569466552,4.93410403416983,86.6361805115138,13.3638194884862,36.921360980825,42.3935233236549,4.37690846262847,90.6417189333879,9.35828106661205,46.7704317862834,35.1748141380719,3.45865110397612,91.0475255525053,8.95247444749474,38.6334652420481,"10x"
"127","095",95,"F",NA,1,"","PS","18",12,3,"20180924-angasi095-10x-tiled.tif","yes","3663 x 4874",17853462,113319,741036,357686.5,620195.5,170701,1187610,49386,684769.5,4.15065716666045,0.634717232993803,86.7363098477799,13.2636901522201,4.78537439965425,3.47381084968282,2.00345736866049,63.422324983996,36.577675016004,5.47726821834331,6.65198716080948,0.956122683656537,87.432848589167,12.567151410833,7.60810984446602,3.83549980390358,0.276618618842665,93.2730872410545,6.72691275894548,4.11211842274624,"10x"
"128","095",95,"F",NA,1,"","PS","18",12,3,"20180924-angasi095-10x.tif","no","1920 x 2560",4915200,116282,43917.5,189331.5,5647.5,317952.5,0,106893,0,0.893503824869792,2.36576334635417,27.41425535036,72.58574464964,3.25926717122396,0.114898681640625,3.85195922851562,2.89646577323712,97.1035342267629,3.96685791015625,0,6.46876017252604,0,100,6.46876017252604,0,2.17474365234375,0,100,2.17474365234375,"10x"
"129","096",96,"H","2",1,"","PS","18",12,3,"20180924-angasi096-10x-tiled.tif","yes","3663 x 4876",17860788,499948,1859165,967430.5,2611691.5,1046238,3727030,1019082.5,2739924.5,10.4091991909875,2.7991374176772,78.8077976764996,21.1922023235004,13.2083366086647,14.6224875408633,5.41650513963886,72.97017257305,27.02982742695,20.0389926805021,20.8671084388886,5.857737071847,78.0813061407824,21.9186938592176,26.7248455107356,15.3404457854827,5.70569730742003,72.889582275319,27.110417724681,21.0461430929027,"10x"
"130","098",98,"HPF","5",3,"X","PS","18",12,3,"20180924-angasi098-10x-tiled.tif","yes","3657 x 4872",17816904,429308.5,8252491,626513,8583185.5,712805.5,10910722,587424.5,9772386,46.3183221955958,2.40955723845175,95.0550746996634,4.94492530033664,48.7278794340476,48.174393822855,3.51639656362295,93.1972474451797,6.80275255482034,51.6907903864779,61.2380355195268,4.00072593981536,93.8675630095941,6.13243699040588,65.2387614593422,54.8489569231557,3.29700659553422,94.3297756266874,5.67022437331262,58.1459635186899,"10x"
"131","099",99,"H","1",1,"","PS","18",12,3,"20180924-angasi099-10x-tiled.tif","yes","3662 x 4883",17881546,398335.5,2256412,558897.5,2355340.5,640597,3112404.5,557196,2716459.5,12.6186628382132,2.22763456806252,84.9953526653665,15.0046473346335,14.8462974062757,13.1719063888547,3.12555469197126,80.8218306123247,19.1781693876753,16.297461080826,17.4056790167919,3.58244751320719,82.9310753006627,17.0689246993373,20.9881265299991,15.191412979616,3.11603929548374,82.9793941360048,17.0206058639952,18.3074522750997,"10x"
"132","100",100,"F",NA,3,"","PS","18",12,3,"20180924-angasi100-10x-2.tif","yes","1920 x 2560",4915200,163338,1549536.5,179794.5,86415,494863.5,0,79642.5,0,31.525400797526,3.3231201171875,90.4640999676275,9.53590003237248,34.8485209147135,1.75811767578125,3.65792846679688,32.4612757996991,67.5387242003009,5.41604614257812,0,10.0680236816406,0,100,10.0680236816406,0,1.62033081054688,0,100,1.62033081054688,"10x"
"133","100",100,"F",NA,3,"","PS","18",12,3,"20180924-angasi100-10x.tif","yes","1920 x 2560",4915200,110934.5,1116224,171482.5,32564,384595,0,58917.5,0,22.7096354166667,2.25696818033854,90.9600512077291,9.03994879227093,24.9666035970052,0.662516276041667,3.48882039388021,15.9591073603321,84.0408926396679,4.15133666992188,0,7.82460530598958,0,100,7.82460530598958,0,1.19867960611979,0,100,1.19867960611979,"10x"
"134","103",103,"F",NA,5,"X","PS","24",4,3,"20180924-angasi103-10x-tiled.tif","yes","8856 x 4895",43350120,544740.5,2126503,792147,2360870.5,923491.5,4565331.5,586798.5,2839298,4.90541433333979,1.25660667144635,79.6072316132917,20.3927683867083,6.16202100478615,5.44605297517054,1.82732366138779,74.8765428672692,25.1234571327308,7.27337663655833,10.5313007207362,2.13030898184365,83.1750541054066,16.8249458945934,12.6616097025798,6.54968890512875,1.35362601072385,82.8726803229273,17.1273196770727,7.9033149158526,"10x"
"135","104",104,"H","5",1,"","PS","24",4,3,"20180924-angasi104-10x-tiled.tif","yes","3661 x 4885",17883985,531910.5,1309493.5,880368.5,1194547.5,791443.5,2751074.5,549566.5,1556041,7.32215722614395,2.97422805935031,71.113862031363,28.886137968637,10.2963852854943,6.67942575438304,4.92266404830914,57.5708847972641,42.4291152027359,11.6020898026922,15.3828942486812,4.42543146843391,77.6587303155552,22.3412696844448,19.8083257171151,8.70075097915817,3.07295325957833,73.8998602541072,26.1001397458928,11.7737042387365,"10x"
"136","105",105,"HPF","5",2,"X","PS","24",4,3,"20180924-angasi105-10x-tiled.tif","yes","3657 x 4876",17831532,144110.5,792293.5,169504.5,3153851.5,274672.5,5392057,222328.5,1152375,4.44321609607071,0.808177895202723,84.6102216564645,15.3897783435355,5.25139399127344,17.6869351438788,0.950588541691202,94.8995984781648,5.10040152183516,18.63752368557,30.2388880551598,1.54037521846132,95.1528919811683,4.84710801883167,31.7792632736211,6.46256866768374,1.24682781042033,83.8271670945771,16.1728329054229,7.70939647810407,"10x"
"137","106",106,"HPF","5",2,"X","PS","24",4,3,"20180924-angasi106-10x-tiled.tif","yes","3657 x 4874",17824218,254888,5221364,384529.5,5463088,447093.5,8242281.5,230412,4211778,29.2936497971468,1.43000943996533,95.3455757697053,4.65442423029473,30.7236592371121,30.6498046646422,2.15734289156472,93.4241680479272,6.57583195207279,32.807147556207,46.2420370980651,2.50834847284745,94.8547104941379,5.14528950586204,48.7503855709126,23.6295247286585,1.29269065268389,94.8130989444396,5.18690105556043,24.9222153813424,"10x"
"138","107",107,"F",NA,3,"","MERIM","21",8,3,"20180924-angasi107-10x-.tif","yes","480 x 640",307200,215,0,57.5,0,156.5,0,18.5,0,0,0.0699869791666667,0,100,0.0699869791666667,0,0.0187174479166667,0,100,0.0187174479166667,0,0.0509440104166667,0,100,0.0509440104166667,0,0.00602213541666667,0,100,0.00602213541666667,"10x"
"139","107",107,"F",NA,3,"","MERIM","21",8,3,"20180924-angasi107-10x-tiled.tif","yes","3663 x 4880",17875440,138362.5,9351391,292885.5,9440485,348854,10230631.5,111430,9666676.5,52.3141863920552,0.774036890840169,98.5419800419474,1.45801995805265,53.0882232828954,52.812602095389,1.63847994790618,96.990913887435,3.00908611256502,54.4510820432952,57.2328932882212,1.95158273027125,96.7025428599529,3.29745714004712,59.1844760184924,54.0779779406829,0.623369270910255,98.8604133121275,1.13958668787254,54.7013472115931,"10x"
"140","108",108,"HPF","5",3,"","MERIM","21",8,3,"20180924-angasi108-10x-tiled.tif","yes","3665 x 4880",17885200,70790.5,7504513.5,110649.5,7335713.5,126422.5,9218669,57670,3112653,41.9593490707401,0.395804911323329,99.0655094501818,0.934490549818199,42.3551539820634,41.015551964753,0.618665153311118,98.514046387478,1.48595361252198,41.6342171180641,51.5435611567106,0.706855388813097,98.6471775048966,1.35282249510345,52.2504165455237,17.4035124013151,0.32244537382864,98.1809424465583,1.81905755344172,17.7259577751437,"10x"
"141","108",108,"HPF","5",3,"","MERIM","21",8,3,"20180924-angasi108-10x.tif","yes","480 x 640",307200,180.5,0,49.5,0,681,0,78,0,0,0.0587565104166667,0,100,0.0587565104166667,0,0.01611328125,0,100,0.01611328125,0,0.2216796875,0,100,0.2216796875,0,0.025390625,0,100,0.025390625,"10x"
"142","109",109,"H","1",1,"X","MERIM","21",8,3,"20180924-angasi109-10x-tiled.tif","yes","3658 x 4868",17807144,223819,2256772.5,329552,2221451,349186,3136090.5,248200,1015303,12.6734107389708,1.25690565539314,90.9771923349733,9.02280766502667,13.930316394364,12.4750549554718,1.85067296586134,87.0814734439748,12.9185265560252,14.3257279213331,17.6114176422676,1.96093208433649,89.9811105374279,10.0188894625721,19.5723497266041,5.70166108613487,1.39382261411487,80.3562001831416,19.6437998168584,7.09548370024974,"10x"
"143","109",109,"H","1",1,"X","MERIM","21",8,3,"20180924-angasi109-10x.tif","yes","480 x 640",307200,9432.5,23785.5,5229,0,7529.5,0,1906,0,7.74267578125,3.07047526041667,71.6042507074478,28.3957492925522,10.8131510416667,0,1.7021484375,0,100,1.7021484375,0,2.45100911458333,0,100,2.45100911458333,0,0.620442708333333,0,100,0.620442708333333,"10x"
"144","112",112,"HPF","5",2,"","MERIM","21",8,3,"20180924-angasi112-10x.tif","yes","1920 x 2560",4915200,440463.5,1180028.5,343351,318059.5,789903.5,0,153975.5,0,24.0077412923177,8.96125284830729,72.8191499865473,27.1808500134527,32.968994140625,6.47093709309896,6.98549397786458,48.0880633131769,51.9119366868231,13.4564310709635,0,16.0706278483073,0,100,16.0706278483073,0,3.13263956705729,0,100,3.13263956705729,"10x"
"145","113",113,"F",NA,3,"","PS","21",6,5,"20180924-angasi113-10x-scale.tif","yes","480 x 640",307200,44,0,34,0,187,0,0,0,0,0.0143229166666667,0,100,0.0143229166666667,0,0.0110677083333333,0,100,0.0110677083333333,0,0.0608723958333333,0,100,0.0608723958333333,0,0,NA,NA,0,"10x"
"146","113",113,"F",NA,3,"","PS","21",6,5,"20180924-angasi113-10x-tiled-scale.tif","yes","3656 x 4872",17812032,26000.5,2509093,28274,1835848,51096.5,6274142,44172.5,777348,14.0865062447676,0.145971554508772,98.9743770791886,1.0256229208114,14.2324777992764,10.3067858849569,0.158735398633912,98.4832537784544,1.51674622154559,10.4655212835908,35.2241788022838,0.286865080862195,99.1921806584843,0.807819341515739,35.511043883146,4.3641736102877,0.247992480588402,94.6230800083504,5.37691999164963,4.6121660908761,"10x"
"147","113",113,"F",NA,3,"","PS","21",6,5,"20180924-angasi113-10x-tiled.tif","yes","3656 x 4872",17812032,32153,2402772,34662,1760811,59410.5,6911183,50960,1063860,13.4896007372994,0.180512812912081,98.6795075823691,1.32049241763093,13.6701135502115,9.88551446572744,0.194598797037867,98.0694780706811,1.9305219293189,10.0801132627653,38.8006432954982,0.333541394940229,99.1476981120761,0.852301887923891,39.1341846904385,5.97270429336754,0.286098744938253,95.4288584704257,4.57114152957428,6.25880303830579,"10x"
"148","113",113,"F",NA,3,"","PS","21",6,5,"20180924-angasi113-10x.tif","no","1920 x 2560",4915200,3209,1979,1459.5,0,13172.5,0,1207,0,0.0402628580729167,0.0652872721354167,38.1457208943716,61.8542791056284,0.105550130208333,0,0.029693603515625,0,100,0.029693603515625,0,0.267995198567708,0,100,0.267995198567708,0,0.0245564778645833,0,100,0.0245564778645833,"10x"
"149","114",114,"H","2",2,"","PS","21",6,5,"20180924-angasi114-10x-scale.tif","yes","480 x 640",307200,22015.5,0,20285,0,27247.5,0,20098.5,0,0,7.16650390625,0,100,7.16650390625,0,6.60319010416667,0,100,6.60319010416667,0,8.86962890625,0,100,8.86962890625,0,6.54248046875,0,100,6.54248046875,"10x"
"150","114",114,"H","2",2,"","PS","21",6,5,"20180924-angasi114-10x-tiled-scale.tif","yes","3657 x 4877",17835189,695770.5,2313049.5,1214880,4242451,1150230.5,5255543,1199028.5,3487508,12.9690215225642,3.90111088814366,76.8756356312441,23.1243643687559,16.8701324107078,23.7869696811175,6.81170241593739,77.7385685420217,22.2614314579783,30.5986720970549,29.4672683311626,6.44921957373146,82.0438468515941,17.9561531484059,35.9164879048941,19.5540849048474,6.72282474831077,74.4154665177578,25.5845334822422,26.2769096531581,"10x"
"151","114",114,"H","2",2,"","PS","21",6,5,"20180924-angasi114-10x-tiled.tif","yes","3657 x 4877",17835189,1424398,436033,1148748.5,1764290,1803822,1615145,1393320,1466681,2.44479046451372,7.98644746629823,23.4372035297197,76.5627964702803,10.4312379308119,9.89218561126546,6.44091015800281,60.5652826078337,39.4347173921663,16.3330957692683,9.05594552432273,10.1138373134145,47.2407308991283,52.7592691008717,19.1697828377372,8.22352373165207,7.81219643929762,51.2825345165963,48.7174654834037,16.0357201709497,"10x"
"152","115",115,"H","2",2,"","PS","21",6,5,"20180924-angasi115-10x-scale.tif","yes","480 x 640",307200,14264,0,6048.5,0,8431,0,4539.5,0,0,4.64322916666667,0,100,4.64322916666667,0,1.96891276041667,0,100,1.96891276041667,0,2.74446614583333,0,100,2.74446614583333,0,1.47770182291667,0,100,1.47770182291667,"10x"
"153","115",115,"H","2",2,"","PS","21",6,5,"20180924-angasi115-10x-tiled.tif","yes","3660 x 4873",17835180,1265941.5,4920324.5,1536491,5183910,1655824,7358308.5,961635,5315478.5,27.5877479229254,7.09800237508116,79.5362582210335,20.4637417789665,34.6857502980065,29.0656444173818,8.6149452935154,77.1369148954058,22.8630851045942,37.6805897108972,41.2572707424315,9.28403301788936,81.6308003016374,18.3691996983625,50.5413037603209,29.8033353181745,5.39178746724171,84.6802993127335,15.3197006872665,35.1951227854162,"10x"
"154","115",115,"H","2",2,"","PS","21",6,5,"20180924-angasi115-10x-what-is-this.tif","yes","1920 x 2560",4915200,416737.5,529080.5,333417.5,991,620214.5,0,275961.5,0,10.764170328776,8.47854614257812,55.9389332831475,44.0610667168525,19.2427164713542,0.0201619466145833,6.78339640299479,0.296344141970076,99.7036558580299,6.80355834960938,0,12.6182963053385,0,100,12.6182963053385,0,5.61445109049479,0,100,5.61445109049479,"10x"
"155","116",116,"F",NA,3,"","PS","21",6,5,"20180924-angasi116-10x-2-scale.tif","yes","480 x 640",307200,75.5,0,28.5,0,717.5,0,11,0,0,0.0245768229166667,0,100,0.0245768229166667,0,0.00927734375,0,100,0.00927734375,0,0.233561197916667,0,100,0.233561197916667,0,0.00358072916666667,0,100,0.00358072916666667,"10x"
"156","116",116,"F",NA,3,"","PS","21",6,5,"20180924-angasi116-10x-2.tif","no","1920 x 2560",4915200,6712,28099,3878.5,0,65499.5,0,3472.5,0,0.571675618489583,0.136555989583333,80.7187383298383,19.2812616701617,0.708231608072917,0,0.0789082845052083,0,100,0.0789082845052083,0,1.33259073893229,0,100,1.33259073893229,0,0.070648193359375,0,100,0.070648193359375,"10x"
"157","116",116,"F",NA,3,"","PS","21",6,5,"20180924-angasi116-10x-scale.tif","yes","480 x 640",307200,281,0,124.5,0,775.5,0,77.5,0,0,0.0914713541666667,0,100,0.0914713541666667,0,0.04052734375,0,100,0.04052734375,0,0.25244140625,0,100,0.25244140625,0,0.0252278645833333,0,100,0.0252278645833333,"10x"
"158","116",116,"F",NA,3,"","PS","21",6,5,"20180924-angasi116-10x.tif","no","1920 x 2560",4915200,9109.5,29593,5809.5,0,58782,0,4086,0,0.602071126302083,0.185333251953125,76.4627608035657,23.5372391964343,0.787404378255208,0,0.118194580078125,0,100,0.118194580078125,0,1.1959228515625,0,100,1.1959228515625,0,0.0831298828125,0,100,0.0831298828125,"10x"
"159","117",117,"HPF","5",3,"","PS","21",6,5,"20180924-angasi117-10x-scale.tif","yes","480 x 640",307200,3190.5,18385,1988.5,0,4539,0,1255,0,5.98470052083333,1.03857421875,85.2123936872842,14.7876063127158,7.02327473958333,0,0.647298177083333,0,100,0.647298177083333,0,1.4775390625,0,100,1.4775390625,0,0.408528645833333,0,100,0.408528645833333,"10x"
"160","117",117,"HPF","5",3,"","PS","21",6,5,"20180924-angasi117-10x-tiled-scale.tif","yes","3663 x 4878",17868114,148977,596470.5,95551,2285935,163487.5,3755381,152967,898578,3.33818387323922,0.833758951840133,80.0150916060487,19.9849083939513,4.17194282507936,12.7933759545076,0.534757053822244,95.987757223851,4.01224277614901,13.3281330083298,21.0172209557203,0.914967858387293,95.8281963275879,4.17180367241208,21.9321888141076,5.02894709536776,0.856089232472996,85.4531189820692,14.5468810179308,5.88503632784076,"10x"
"161","117",117,"HPF","5",3,"","PS","21",6,5,"20180924-angasi117-10x-tiled.tif","yes","3663 x 4878",17868114,480160,36437.5,178315.5,537108,546985.5,1032722,435589,176649,0.203924711919792,2.68724499966812,7.05336359544907,92.9466364045509,2.89116971158792,3.0059579875078,0.997953673230426,75.0755321847829,24.9244678152171,4.00391166073823,5.77969224955695,3.06123802433766,65.3742544110223,34.6257455889777,8.8409302738946,0.988627003387151,2.43780065428282,28.8529950770779,71.1470049229221,3.42642765766997,"10x"
"162","118",118,"H","2",2,"","PS","21",6,5,"20180924-angasi118-10x-tiled.tif","yes","3657 x 4870",17809590,470354.5,192776.5,295695,852299,771385,1487269,719909,309660,1.08243087010987,2.64101812562782,29.0706511986319,70.9293488013681,3.72344899573769,4.78561831013516,1.66031334803328,74.2424611975324,25.7575388024676,6.44593165816844,8.35094463151594,4.33129005215729,65.8475800188962,34.1524199811038,12.6822346836732,1.73872615821027,4.04225476274299,30.0766631473947,69.9233368526053,5.78098092095326,"10x"
"163","119",119,"H","2",2,"","PS","18",12,5,"20180924-angasi119-10x-tiled-scale.tif","yes","3661 x 4872",17836392,459518.5,1238382,683556.5,3897513,836968.5,4854879.5,841789.5,2536458,6.94300730775596,2.57629738121925,72.9360760539266,27.0639239460734,9.51930468897521,21.8514652514926,3.83236979765863,85.078669948142,14.921330051858,25.6838350491512,27.218954932141,4.69247648291201,85.2953118213979,14.7046881786021,31.911431415053,14.2206899242851,4.71950549191787,75.0820654792167,24.9179345207833,18.940195416203,"10x"
"164","119",119,"H","2",2,"","PS","18",12,5,"20180924-angasi119-10x-tiled.tif","yes","3661 x 4872",17836392,1125356,55207.5,737445,191494,1616111.5,209677,1342134,281436,0.309521679048094,6.30932533889141,4.67636853079059,95.3236314692094,6.6188470179395,1.073613990991,4.13449648336951,20.614270689464,79.385729310536,5.20811047436051,1.17555725395584,9.06075343040229,11.4841888860621,88.5158111139379,10.2363106843581,1.57787516668169,7.52469445614337,17.3343927271383,82.6656072728616,9.10256962282507,"10x"
"165","120",120,"HPF","5",3,"","PS","18",12,5,"20180924-angasi120-10x-scale.tif","yes","480 x 640",307200,4255,74311,4174.5,0,18127.5,0,1463.5,0,24.1897786458333,1.38509114583333,94.584171270015,5.41582872998498,25.5748697916667,0,1.35888671875,0,100,1.35888671875,0,5.90087890625,0,100,5.90087890625,0,0.476399739583333,0,100,0.476399739583333,"10x"
"166","120",120,"HPF","5",3,"","PS","18",12,5,"20180924-angasi120-10x-tiled-scale.tif","yes","3662 x 4872",17841264,454585,6676993.5,643279,9837971,780219,10842391.5,647160,9534651.5,37.4244420126287,2.54794167050048,93.6257449875929,6.37425501240714,39.9723836831292,55.1416704556359,3.60556852922528,93.8625736434109,6.13742635658915,58.7472389848612,60.7714313290807,4.37311504386685,93.2870588754566,6.71294112454341,65.1445463729476,53.4415694986633,3.6273214722903,93.6439601145631,6.35603988543689,57.0688909709536,"10x"
